countyfips,party_simple,lng,lat,votes
51171,DEMOCRAT,-78.57113544,38.85827071,6836
51171,REPUBLICAN,-78.57113544,38.85827071,16463
51173,DEMOCRAT,-81.53692387,36.84393147,3008
51173,REPUBLICAN,-81.53692387,36.84393147,10963
51175,DEMOCRAT,-77.10566044,36.72019409,3969
51175,REPUBLICAN,-77.10566044,36.72019409,5730
51177,DEMOCRAT,-77.65615344,38.18453467,34307
51177,REPUBLICAN,-77.65615344,38.18453467,39411
51179,DEMOCRAT,-77.45796206,38.4206167,40245
51179,REPUBLICAN,-77.45796206,38.4206167,37636
51181,DEMOCRAT,-76.90027517,37.10963661,2397
51181,REPUBLICAN,-76.90027517,37.10963661,2025
51183,DEMOCRAT,-77.26234107,36.92136549,2827
51183,REPUBLICAN,-77.26234107,36.92136549,2219
51185,DEMOCRAT,-81.56046571,37.12490124,3205
51185,REPUBLICAN,-81.56046571,37.12490124,16731
51187,DEMOCRAT,-78.20860922,38.90870136,6603
51187,REPUBLICAN,-78.20860922,38.90870136,14069
51191,DEMOCRAT,-81.95959909,36.72455999,6617
51191,REPUBLICAN,-81.95959909,36.72455999,21679
51193,DEMOCRAT,-76.80178124,38.11166934,4501
51193,REPUBLICAN,-76.80178124,38.11166934,5318
51195,DEMOCRAT,-82.62118772,36.97556152,3110
51195,REPUBLICAN,-82.62118772,36.97556152,13366
51197,DEMOCRAT,-81.07803317,36.91686677,3143
51197,REPUBLICAN,-81.07803317,36.91686677,11733
51199,DEMOCRAT,-76.56191748,37.24271166,17683
51199,REPUBLICAN,-76.56191748,37.24271166,20241
51510,DEMOCRAT,-77.08548989,38.8171835,66240
51510,REPUBLICAN,-77.08548989,38.8171835,14544
51520,DEMOCRAT,-82.1590697,36.61826378,2313
51520,REPUBLICAN,-82.1590697,36.61826378,5347
51530,DEMOCRAT,-79.35459481,37.73052263,825
51530,REPUBLICAN,-79.35459481,37.73052263,1863
51540,DEMOCRAT,-78.48233004,38.03742163,20696
51540,REPUBLICAN,-78.48233004,38.03742163,3094
51550,DEMOCRAT,-76.30244008,36.67787032,66377
51550,REPUBLICAN,-76.30244008,36.67787032,58180
51570,DEMOCRAT,-77.39716266,37.26480119,2972
51570,REPUBLICAN,-77.39716266,37.26480119,6007
51580,DEMOCRAT,-79.98671944,37.77830014,964
51580,REPUBLICAN,-79.98671944,37.77830014,1580
51590,DEMOCRAT,-79.40912354,36.58309677,11710
51590,REPUBLICAN,-79.40912354,36.58309677,7428
51595,DEMOCRAT,-77.53622483,36.69543863,1612
51595,REPUBLICAN,-77.53622483,36.69543863,754
51600,DEMOCRAT,-77.29836489,38.8534472,9174
51600,REPUBLICAN,-77.29836489,38.8534472,4007
51610,DEMOCRAT,-77.17519332,38.88441803,7146
51610,REPUBLICAN,-77.17519332,38.88441803,1490
51620,DEMOCRAT,-76.93848875,36.68306879,2525
51620,REPUBLICAN,-76.93848875,36.68306879,1487
51630,DEMOCRAT,-77.48619454,38.29892214,8517
51630,REPUBLICAN,-77.48619454,38.29892214,4037
51640,DEMOCRAT,-80.91646065,36.66735897,777
51640,REPUBLICAN,-80.91646065,36.66735897,1838
51650,DEMOCRAT,-76.36333533,37.05573241,46220
51650,REPUBLICAN,-76.36333533,37.05573241,18430
51660,DEMOCRAT,-78.87397667,38.43833151,11022
51660,REPUBLICAN,-78.87397667,38.43833151,5591
51670,DEMOCRAT,-77.2969381,37.29122918,5430
51670,REPUBLICAN,-77.2969381,37.29122918,4020
51678,DEMOCRAT,-79.44575305,37.78179822,1791
51678,REPUBLICAN,-79.44575305,37.78179822,906
51680,DEMOCRAT,-79.19044951,37.40023149,18048
51680,REPUBLICAN,-79.19044951,37.40023149,17097
51683,DEMOCRAT,-77.48515474,38.7478445,10356
51683,REPUBLICAN,-77.48515474,38.7478445,6256
51685,DEMOCRAT,-77.44401094,38.7704423,3992
51685,REPUBLICAN,-77.44401094,38.7704423,1979
51690,DEMOCRAT,-79.86345947,36.68207476,3766
51690,REPUBLICAN,-79.86345947,36.68207476,2165
51700,DEMOCRAT,-76.5199628,37.10553608,53099
51700,REPUBLICAN,-76.5199628,37.10553608,26377
51710,DEMOCRAT,-76.25967731,36.89479704,64440
51710,REPUBLICAN,-76.25967731,36.89479704,23443
51720,DEMOCRAT,-82.62648895,36.9310873,464
51720,REPUBLICAN,-82.62648895,36.9310873,1109
51730,DEMOCRAT,-77.3926205,37.20404153,12389
51730,REPUBLICAN,-77.3926205,37.20404153,1584
51735,DEMOCRAT,-76.35566972,37.1307115,2054
51735,REPUBLICAN,-76.35566972,37.1307115,5605
51740,DEMOCRAT,-76.35396761,36.84646209,30948
51740,REPUBLICAN,-76.35396761,36.84646209,12755
51750,DEMOCRAT,-80.55838396,37.12313924,3358
51750,REPUBLICAN,-80.55838396,37.12313924,2786
51760,DEMOCRAT,-77.47493293,37.53041663,92175
51760,REPUBLICAN,-77.47493293,37.53041663,16603
51770,DEMOCRAT,-79.95759159,37.27905915,26773
51770,REPUBLICAN,-79.95759159,37.27905915,15607
51775,DEMOCRAT,-80.05325441,37.28655753,5148
51775,REPUBLICAN,-80.05325441,37.28655753,7683
51790,DEMOCRAT,-79.05960219,38.15909322,6981
51790,REPUBLICAN,-79.05960219,38.15909322,5695
51800,DEMOCRAT,-76.63944938,36.69549937,28676
51800,REPUBLICAN,-76.63944938,36.69549937,20082
51810,DEMOCRAT,-76.04367462,36.73349545,117393
51810,REPUBLICAN,-76.04367462,36.73349545,105087
51820,DEMOCRAT,-78.90109101,38.06830271,4961
51820,REPUBLICAN,-78.90109101,38.06830271,5507
51830,DEMOCRAT,-76.70721344,37.26927809,4790
51830,REPUBLICAN,-76.70721344,37.26927809,1963
51840,DEMOCRAT,-78.17299993,39.17278399,6610
51840,REPUBLICAN,-78.17299993,39.17278399,5221
53001,DEMOCRAT,-118.5603559,46.98352425,1814
53001,REPUBLICAN,-118.5603559,46.98352425,3907
53003,DEMOCRAT,-117.2027907,46.19177089,4250
53003,REPUBLICAN,-117.2027907,46.19177089,7319
53005,DEMOCRAT,-119.5113335,46.23976031,38706
53005,REPUBLICAN,-119.5113335,46.23976031,60365
53007,DEMOCRAT,-120.6188281,47.86921949,19349
53007,REPUBLICAN,-120.6188281,47.86921949,22746
53009,DEMOCRAT,-123.9277111,48.04911666,24721
53009,REPUBLICAN,-123.9277111,48.04911666,23062
53011,DEMOCRAT,-122.4823115,45.77919832,140324
53011,REPUBLICAN,-122.4823115,45.77919832,126303
53013,DEMOCRAT,-117.9078252,46.29796069,668
53013,REPUBLICAN,-117.9078252,46.29796069,1754
53015,DEMOCRAT,-122.6802732,46.19321499,23938
53015,REPUBLICAN,-122.6802732,46.19321499,34424
53017,DEMOCRAT,-119.6917069,47.73589576,7811
53017,REPUBLICAN,-119.6917069,47.73589576,12955
53019,DEMOCRAT,-118.5163244,48.47039666,1486
53019,REPUBLICAN,-118.5163244,48.47039666,2771
53021,DEMOCRAT,-118.8984754,46.5350455,13340
53021,REPUBLICAN,-118.8984754,46.5350455,18039
53023,DEMOCRAT,-117.5446476,46.43130985,366
53023,REPUBLICAN,-117.5446476,46.43130985,1069
53025,DEMOCRAT,-119.4513964,47.20582642,11819
53025,REPUBLICAN,-119.4513964,47.20582642,24764
53027,DEMOCRAT,-123.773048,47.14971004,17354
53027,REPUBLICAN,-123.773048,47.14971004,19877
53029,DEMOCRAT,-122.5493921,48.16376089,29213
53029,REPUBLICAN,-122.5493921,48.16376089,22746
53031,DEMOCRAT,-123.5935915,47.7490129,17204
53031,REPUBLICAN,-123.5935915,47.7490129,6931
53033,DEMOCRAT,-121.8063614,47.49034831,907310
53033,REPUBLICAN,-121.8063614,47.49034831,269167
53035,DEMOCRAT,-122.6734022,47.61342417,90277
53035,REPUBLICAN,-122.6734022,47.61342417,61563
53037,DEMOCRAT,-120.679712,47.12448572,11421
53037,REPUBLICAN,-120.679712,47.12448572,14105
53039,DEMOCRAT,-120.7895031,45.87361546,5959
53039,REPUBLICAN,-120.7895031,45.87361546,7237
53041,DEMOCRAT,-122.3933441,46.57770709,14520
53041,REPUBLICAN,-122.3933441,46.57770709,29391
53043,DEMOCRAT,-118.4186556,47.57605403,1713
53043,REPUBLICAN,-118.4186556,47.57605403,5150
53045,DEMOCRAT,-123.1920342,47.34793175,17269
53045,REPUBLICAN,-123.1920342,47.34793175,18710
53047,DEMOCRAT,-119.7406032,48.54862984,8900
53047,REPUBLICAN,-119.7406032,48.54862984,11840
53049,DEMOCRAT,-123.7057228,46.55547971,6794
53049,REPUBLICAN,-123.7057228,46.55547971,6953
53051,DEMOCRAT,-117.2738324,48.53235595,2593
53051,REPUBLICAN,-117.2738324,48.53235595,5728
53053,DEMOCRAT,-122.1122121,47.02680625,249506
53053,REPUBLICAN,-122.1122121,47.02680625,197730
53055,DEMOCRAT,-122.9534631,48.57856326,9725
53055,REPUBLICAN,-122.9534631,48.57856326,3057
53057,DEMOCRAT,-121.7319234,48.47967845,38252
53057,REPUBLICAN,-121.7319234,48.47967845,32762
53059,DEMOCRAT,-121.9148915,46.02280969,3192
53059,REPUBLICAN,-121.9148915,46.02280969,3885
53061,DEMOCRAT,-121.6977603,48.04772437,256728
53061,REPUBLICAN,-121.6977603,48.04772437,166428
53063,DEMOCRAT,-117.4039405,47.62077953,135765
53063,REPUBLICAN,-117.4039405,47.62077953,148576
53065,DEMOCRAT,-117.8550713,48.39899156,7839
53065,REPUBLICAN,-117.8550713,48.39899156,19808
53067,DEMOCRAT,-122.8330654,46.92672896,96608
53067,REPUBLICAN,-122.8330654,46.92672896,65277
53069,DEMOCRAT,-123.4247601,46.292422,1165
53069,REPUBLICAN,-123.4247601,46.292422,1741
53071,DEMOCRAT,-118.4785331,46.22968278,13690
53071,REPUBLICAN,-118.4785331,46.22968278,16400
53073,DEMOCRAT,-121.7209525,48.82595321,83660
53073,REPUBLICAN,-121.7209525,48.82595321,50489
53075,DEMOCRAT,-117.5229774,46.90119074,11184
53075,REPUBLICAN,-117.5229774,46.90119074,9067
53077,DEMOCRAT,-120.7387387,46.45687521,43179
53077,REPUBLICAN,-120.7387387,46.45687521,50555
54001,DEMOCRAT,-80.00360456,39.13281051,1457
54001,REPUBLICAN,-80.00360456,39.13281051,5116
54003,DEMOCRAT,-78.0274399,39.46408048,17186
54003,REPUBLICAN,-78.0274399,39.46408048,33279
54005,DEMOCRAT,-81.71114668,38.02264875,2041
54005,REPUBLICAN,-81.71114668,38.02264875,6816
54007,DEMOCRAT,-80.71925498,38.70024736,1457
54007,REPUBLICAN,-80.71925498,38.70024736,4120
54009,DEMOCRAT,-80.57654665,40.27385743,2947
54009,REPUBLICAN,-80.57654665,40.27385743,7545
54011,DEMOCRAT,-82.24144949,38.42049789,14994
54011,REPUBLICAN,-82.24144949,38.42049789,21721
54013,DEMOCRAT,-81.11738243,38.84382602,568
54013,REPUBLICAN,-81.11738243,38.84382602,2364
54015,DEMOCRAT,-81.07502287,38.46270857,641
54015,REPUBLICAN,-81.07502287,38.46270857,2679
54017,DEMOCRAT,-80.70721363,39.26936104,435
54017,REPUBLICAN,-80.70721363,39.26936104,2619
54019,DEMOCRAT,-81.08105939,38.02876546,5063
54019,REPUBLICAN,-81.08105939,38.02876546,11580
54021,DEMOCRAT,-80.85664593,38.92492424,599
54021,REPUBLICAN,-80.85664593,38.92492424,2012
54023,DEMOCRAT,-79.19584305,39.10496268,607
54023,REPUBLICAN,-79.19584305,39.10496268,4871
54025,DEMOCRAT,-80.45282888,37.94721189,4655
54025,REPUBLICAN,-80.45282888,37.94721189,10925
54027,DEMOCRAT,-78.61389875,39.31712105,1939
54027,REPUBLICAN,-78.61389875,39.31712105,8033
54029,DEMOCRAT,-80.57390126,40.52189394,3790
54029,REPUBLICAN,-80.57390126,40.52189394,9806
54031,DEMOCRAT,-78.85797558,39.00759684,1381
54031,REPUBLICAN,-78.85797558,39.00759684,4859
54033,DEMOCRAT,-80.37983086,39.28363307,9215
54033,REPUBLICAN,-80.37983086,39.28363307,20683
54035,DEMOCRAT,-81.674543,38.83443006,3207
54035,REPUBLICAN,-81.674543,38.83443006,10093
54037,DEMOCRAT,-77.86242458,39.30849565,12127
54037,REPUBLICAN,-77.86242458,39.30849565,15033
54039,DEMOCRAT,-81.52827161,38.33643035,34344
54039,REPUBLICAN,-81.52827161,38.33643035,46398
54041,DEMOCRAT,-80.50213826,38.99603963,1538
54041,REPUBLICAN,-80.50213826,38.99603963,5782
54043,DEMOCRAT,-82.07055835,38.17536985,1711
54043,REPUBLICAN,-82.07055835,38.17536985,6012
54045,DEMOCRAT,-81.9351906,37.8319353,2333
54045,REPUBLICAN,-81.9351906,37.8319353,10534
54047,DEMOCRAT,-81.65416089,37.378572,1333
54047,REPUBLICAN,-81.65416089,37.378572,5148
54049,DEMOCRAT,-80.24323834,39.51008055,8901
54049,REPUBLICAN,-80.24323834,39.51008055,16300
54051,DEMOCRAT,-80.66340417,39.86038842,3455
54051,REPUBLICAN,-80.66340417,39.86038842,10435
54053,DEMOCRAT,-82.02651429,38.7698088,2526
54053,REPUBLICAN,-82.02651429,38.7698088,8491
54055,DEMOCRAT,-81.11147554,37.40564762,5556
54055,REPUBLICAN,-81.11147554,37.40564762,19237
54057,DEMOCRAT,-78.94327353,39.41464251,2660
54057,REPUBLICAN,-78.94327353,39.41464251,10040
54059,DEMOCRAT,-82.13519084,37.72729194,1397
54059,REPUBLICAN,-82.13519084,37.72729194,8544
54061,DEMOCRAT,-80.04558938,39.63024065,20282
54061,REPUBLICAN,-80.04558938,39.63024065,20803
54063,DEMOCRAT,-80.55052779,37.5604155,1345
54063,REPUBLICAN,-80.55052779,37.5604155,5068
54065,DEMOCRAT,-78.25701555,39.5606152,1998
54065,REPUBLICAN,-78.25701555,39.5606152,6537
54067,DEMOCRAT,-80.79999513,38.2918799,2226
54067,REPUBLICAN,-80.79999513,38.2918799,8279
54069,DEMOCRAT,-80.61888538,40.09682683,7223
54069,REPUBLICAN,-80.61888538,40.09682683,12354
54071,DEMOCRAT,-79.35069018,38.68040465,820
54071,REPUBLICAN,-79.35069018,38.68040465,2782
54073,DEMOCRAT,-81.1606194,39.37099538,699
54073,REPUBLICAN,-81.1606194,39.37099538,2742
54075,DEMOCRAT,-80.00762338,38.33190977,1047
54075,REPUBLICAN,-80.00762338,38.33190977,2895
54077,DEMOCRAT,-79.6682145,39.46929522,3163
54077,REPUBLICAN,-79.6682145,39.46929522,11190
54079,DEMOCRAT,-81.90915525,38.5085024,7878
54079,REPUBLICAN,-81.90915525,38.5085024,20034
54081,DEMOCRAT,-81.24873953,37.77126746,7982
54081,REPUBLICAN,-81.24873953,37.77126746,24673
54083,DEMOCRAT,-79.87549565,38.77500824,3362
54083,REPUBLICAN,-79.87549565,38.77500824,8673
54085,DEMOCRAT,-81.06312621,39.17806062,586
54085,REPUBLICAN,-81.06312621,39.17806062,3649
54087,DEMOCRAT,-81.34822568,38.71393058,1455
54087,REPUBLICAN,-81.34822568,38.71393058,4213
54089,DEMOCRAT,-80.85840283,37.65596695,1448
54089,REPUBLICAN,-80.85840283,37.65596695,4074
54091,DEMOCRAT,-80.04598163,39.33588922,1796
54091,REPUBLICAN,-80.04598163,39.33588922,5477
54093,DEMOCRAT,-79.56567428,39.11375036,938
54093,REPUBLICAN,-79.56567428,39.11375036,2841
54095,DEMOCRAT,-80.88510513,39.46568,631
54095,REPUBLICAN,-80.88510513,39.46568,3226
54097,DEMOCRAT,-80.23353247,38.8978057,2256
54097,REPUBLICAN,-80.23353247,38.8978057,7771
54099,DEMOCRAT,-82.42685819,38.14585251,4088
54099,REPUBLICAN,-82.42685819,38.14585251,12585
54101,DEMOCRAT,-80.4218655,38.49472856,610
54101,REPUBLICAN,-80.4218655,38.49472856,2759
54103,DEMOCRAT,-80.63834457,39.60550303,1539
54103,REPUBLICAN,-80.63834457,39.60550303,4993
54105,DEMOCRAT,-81.37885705,39.02235059,466
54105,REPUBLICAN,-81.37885705,39.02235059,2134
54107,DEMOCRAT,-81.51490057,39.21127634,10926
54107,REPUBLICAN,-81.51490057,39.21127634,27202
54109,DEMOCRAT,-81.54940333,37.60951977,1157
54109,REPUBLICAN,-81.54940333,37.60951977,7353
55001,DEMOCRAT,-89.77038616,43.96955395,4329
55001,REPUBLICAN,-89.77038616,43.96955395,7362
55003,DEMOCRAT,-90.67745058,46.33463725,4801
55003,REPUBLICAN,-90.67745058,46.33463725,3841
55005,DEMOCRAT,-91.84833604,45.42372695,9194
55005,REPUBLICAN,-91.84833604,45.42372695,15803
55007,DEMOCRAT,-91.20077484,46.52418284,6147
55007,REPUBLICAN,-91.20077484,46.52418284,4617
55009,DEMOCRAT,-88.00366602,44.452501,65511
55009,REPUBLICAN,-88.00366602,44.452501,75871
55011,DEMOCRAT,-91.75475095,44.38005523,2860
55011,REPUBLICAN,-91.75475095,44.38005523,4834
55013,DEMOCRAT,-92.36769812,45.86286431,3569
55013,REPUBLICAN,-92.36769812,45.86286431,6462
55015,DEMOCRAT,-88.21780273,44.0816316,12116
55015,REPUBLICAN,-88.21780273,44.0816316,18156
55017,DEMOCRAT,-91.28017125,45.06921882,13983
55017,REPUBLICAN,-91.28017125,45.06921882,21317
55019,DEMOCRAT,-90.61207484,44.73483376,4524
55019,REPUBLICAN,-90.61207484,44.73483376,10002
55021,DEMOCRAT,-89.33408259,43.4669904,16410
55021,REPUBLICAN,-89.33408259,43.4669904,16927
55023,DEMOCRAT,-90.93068567,43.23966087,3953
55023,REPUBLICAN,-90.93068567,43.23966087,4620
55025,DEMOCRAT,-89.41786325,43.06746565,260185
55025,REPUBLICAN,-89.41786325,43.06746565,78800
55027,DEMOCRAT,-88.70770995,43.41581374,16356
55027,REPUBLICAN,-88.70770995,43.41581374,31355
55029,DEMOCRAT,-87.31112969,44.95030522,10044
55029,REPUBLICAN,-87.31112969,44.95030522,9752
55031,DEMOCRAT,-91.91618868,46.43292074,13218
55031,REPUBLICAN,-91.91618868,46.43292074,10923
55033,DEMOCRAT,-91.89653391,44.94674851,9897
55033,REPUBLICAN,-91.89653391,44.94674851,13173
55035,DEMOCRAT,-91.28609183,44.726614,31620
55035,REPUBLICAN,-91.28609183,44.726614,25341
55037,DEMOCRAT,-88.39761751,45.8480979,781
55037,REPUBLICAN,-88.39761751,45.8480979,2133
55039,DEMOCRAT,-88.48885325,43.75354908,20588
55039,REPUBLICAN,-88.48885325,43.75354908,35754
55041,DEMOCRAT,-88.7705944,45.66756253,1721
55041,REPUBLICAN,-88.7705944,45.66756253,3285
55043,DEMOCRAT,-90.70630534,42.86757481,10998
55043,REPUBLICAN,-90.70630534,42.86757481,14142
55045,DEMOCRAT,-89.60216504,42.67994609,10851
55045,REPUBLICAN,-89.60216504,42.67994609,10169
55047,DEMOCRAT,-89.04505121,43.80037233,3344
55047,REPUBLICAN,-89.04505121,43.80037233,7168
55049,DEMOCRAT,-90.13523894,43.00020828,7828
55049,REPUBLICAN,-90.13523894,43.00020828,5909
55051,DEMOCRAT,-90.24265966,46.26247657,1533
55051,REPUBLICAN,-90.24265966,46.26247657,2438
55053,DEMOCRAT,-90.80515334,44.31927005,4256
55053,REPUBLICAN,-90.80515334,44.31927005,5791
55055,DEMOCRAT,-88.77532763,43.02053192,19904
55055,REPUBLICAN,-88.77532763,43.02053192,27208
55057,DEMOCRAT,-90.11372082,43.92432055,4746
55057,REPUBLICAN,-90.11372082,43.92432055,8749
55059,DEMOCRAT,-88.04209555,42.57659172,42193
55059,REPUBLICAN,-88.04209555,42.57659172,44972
55061,DEMOCRAT,-87.61509441,44.51638089,3976
55061,REPUBLICAN,-87.61509441,44.51638089,7927
55063,DEMOCRAT,-91.11543876,43.9066398,37846
55063,REPUBLICAN,-91.11543876,43.9066398,28684
55065,DEMOCRAT,-90.13189524,42.66021077,3647
55065,REPUBLICAN,-90.13189524,42.66021077,4821
55067,DEMOCRAT,-89.07193609,45.26219987,3704
55067,REPUBLICAN,-89.07193609,45.26219987,7330
55069,DEMOCRAT,-89.73474025,45.33724242,6261
55069,REPUBLICAN,-89.73474025,45.33724242,10017
55071,DEMOCRAT,-87.80948518,44.11990639,16818
55071,REPUBLICAN,-87.80948518,44.11990639,27218
55073,DEMOCRAT,-89.75863384,44.89792533,30808
55073,REPUBLICAN,-89.75863384,44.89792533,44624
55075,DEMOCRAT,-88.03335785,45.38289899,7366
55075,REPUBLICAN,-88.03335785,45.38289899,15304
55077,DEMOCRAT,-89.39896563,43.81971333,3239
55077,REPUBLICAN,-89.39896563,43.81971333,5719
55078,DEMOCRAT,-88.70957298,45.00428348,1303
55078,REPUBLICAN,-88.70957298,45.00428348,278
55079,DEMOCRAT,-87.96698811,43.00700658,317270
55079,REPUBLICAN,-87.96698811,43.00700658,134357
55081,DEMOCRAT,-90.61820195,43.94576215,8433
55081,REPUBLICAN,-90.61820195,43.94576215,13775
55083,DEMOCRAT,-88.26895246,45.02616558,6715
55083,REPUBLICAN,-88.26895246,45.02616558,16226
55085,DEMOCRAT,-89.52161421,45.70521979,10105
55085,REPUBLICAN,-89.52161421,45.70521979,13671
55087,DEMOCRAT,-88.46565023,44.41578887,47667
55087,REPUBLICAN,-88.46565023,44.41578887,58385
55089,DEMOCRAT,-87.95138777,43.38375913,26517
55089,REPUBLICAN,-87.95138777,43.38375913,33912
55091,DEMOCRAT,-92.00178921,44.58302681,1489
55091,REPUBLICAN,-92.00178921,44.58302681,2584
55093,DEMOCRAT,-92.42212486,44.71909741,9796
55093,REPUBLICAN,-92.42212486,44.71909741,12815
55095,DEMOCRAT,-92.44123483,45.4615393,9370
55095,REPUBLICAN,-92.44123483,45.4615393,16611
55097,DEMOCRAT,-89.50154548,44.47561378,20428
55097,REPUBLICAN,-89.50154548,44.47561378,19299
55099,DEMOCRAT,-90.36154528,45.68054246,3032
55099,REPUBLICAN,-90.36154528,45.68054246,5394
55101,DEMOCRAT,-88.06111861,42.74731284,50159
55101,REPUBLICAN,-88.06111861,42.74731284,54479
55103,DEMOCRAT,-90.42949677,43.37567167,3995
55103,REPUBLICAN,-90.42949677,43.37567167,4871
55105,DEMOCRAT,-89.0712802,42.67118649,46658
55105,REPUBLICAN,-89.0712802,42.67118649,37138
55107,DEMOCRAT,-91.1333376,45.47489408,2517
55107,REPUBLICAN,-91.1333376,45.47489408,5257
55109,DEMOCRAT,-92.4529513,45.03345626,23190
55109,REPUBLICAN,-92.4529513,45.03345626,32199
55111,DEMOCRAT,-89.94819801,43.42667177,18108
55111,REPUBLICAN,-89.94819801,43.42667177,17493
55113,DEMOCRAT,-91.14489019,45.87995292,4498
55113,REPUBLICAN,-91.14489019,45.87995292,5909
55115,DEMOCRAT,-88.76489325,44.78886999,7131
55115,REPUBLICAN,-88.76489325,44.78886999,15173
55117,DEMOCRAT,-87.94566398,43.72108736,27101
55117,REPUBLICAN,-87.94566398,43.72108736,37609
55119,DEMOCRAT,-90.50164471,45.21158608,2693
55119,REPUBLICAN,-90.50164471,45.21158608,7657
55121,DEMOCRAT,-91.35874906,44.30390193,6285
55121,REPUBLICAN,-91.35874906,44.30390193,8833
55123,DEMOCRAT,-90.83463661,43.59402052,7457
55123,REPUBLICAN,-90.83463661,43.59402052,8218
55125,DEMOCRAT,-89.51508258,46.05275508,5903
55125,REPUBLICAN,-89.51508258,46.05275508,9261
55127,DEMOCRAT,-88.54158045,42.66848551,22789
55127,REPUBLICAN,-88.54158045,42.66848551,33851
55129,DEMOCRAT,-91.79131495,45.89909725,3867
55129,REPUBLICAN,-91.79131495,45.89909725,6334
55131,DEMOCRAT,-88.23041319,43.36887792,26650
55131,REPUBLICAN,-88.23041319,43.36887792,60237
55133,DEMOCRAT,-88.30430125,43.01833546,103906
55133,REPUBLICAN,-88.30430125,43.01833546,159649
55135,DEMOCRAT,-88.96532599,44.47070734,9703
55135,REPUBLICAN,-88.96532599,44.47070734,18952
55137,DEMOCRAT,-89.24316913,44.11328215,4388
55137,REPUBLICAN,-89.24316913,44.11328215,9016
55139,DEMOCRAT,-88.64477096,44.06886922,44060
55139,REPUBLICAN,-88.64477096,44.06886922,47796
55141,DEMOCRAT,-90.0416185,44.45535331,16365
55141,REPUBLICAN,-90.0416185,44.45535331,24308
56001,DEMOCRAT,-105.7236684,41.65453797,9092
56001,REPUBLICAN,-105.7236684,41.65453797,8579
56003,DEMOCRAT,-107.9948912,44.52636084,788
56003,REPUBLICAN,-107.9948912,44.52636084,4806
56005,DEMOCRAT,-105.5484733,44.24806602,1935
56005,REPUBLICAN,-105.5484733,44.24806602,16975
56007,DEMOCRAT,-106.9303916,41.69413999,1427
56007,REPUBLICAN,-106.9303916,41.69413999,5014
56009,DEMOCRAT,-105.5077277,42.9722826,861
56009,REPUBLICAN,-105.5077277,42.9722826,5917
56011,DEMOCRAT,-104.5703226,44.58843934,378
56011,REPUBLICAN,-104.5703226,44.58843934,3651
56013,DEMOCRAT,-108.6304217,43.04055711,5519
56013,REPUBLICAN,-108.6304217,43.04055711,12007
56015,DEMOCRAT,-104.353338,42.08772579,1203
56015,REPUBLICAN,-104.353338,42.08772579,4878
56017,DEMOCRAT,-108.4422853,43.71897841,482
56017,REPUBLICAN,-108.4422853,43.71897841,1999
56019,DEMOCRAT,-106.5849297,44.03996832,897
56019,REPUBLICAN,-106.5849297,44.03996832,3881
56021,DEMOCRAT,-104.6892193,41.30709358,15217
56021,REPUBLICAN,-104.6892193,41.30709358,27891
56023,DEMOCRAT,-110.656067,42.26409375,1509
56023,REPUBLICAN,-110.656067,42.26409375,8643
56025,DEMOCRAT,-106.7988764,42.96194049,8530
56025,REPUBLICAN,-106.7988764,42.96194049,25271
56027,DEMOCRAT,-104.4755961,43.05616954,155
56027,REPUBLICAN,-104.4755961,43.05616954,1118
56029,DEMOCRAT,-109.5885953,44.52053528,3410
56029,REPUBLICAN,-109.5885953,44.52053528,12813
56031,DEMOCRAT,-104.9661319,42.13239072,890
56031,REPUBLICAN,-104.9661319,42.13239072,3898
56033,DEMOCRAT,-106.8799546,44.79068012,4043
56033,REPUBLICAN,-106.8799546,44.79068012,11843
56035,DEMOCRAT,-109.9148412,42.76688453,882
56035,REPUBLICAN,-109.9148412,42.76688453,3957
56037,DEMOCRAT,-108.8793882,41.6597625,3823
56037,REPUBLICAN,-108.8793882,41.6597625,12229
56039,DEMOCRAT,-110.5896979,43.93456366,9848
